13530.3701171875	 557	 377	 9
13594.78515625	 557	 377	 9
13656.27294921875	 558	 376	 9
13720.691650390625	 559	 375	 9
13786.08056640625	 559	 375	 9
13853.425048828125	 560	 374	 9
13918.819091796875	 561	 373	 9
13986.161376953125	 561	 373	 9
14048.625	 563	 373	 5
14119.873779296875	 563	 373	 5
14183.313232421875	 563	 373	 5
14242.849365234375	 563	 373	 5
14315.07275390625	 565	 370	 4
14380.465087890625	 565	 370	 4
14596.161376953125	 566	 370	 5
14674.24169921875	 566	 370	 5
14745.489013671875	 568	 367	 4
14824.545166015625	 568	 367	 4
14916.28955078125	 570	 365	 0
14996.321533203125	 570	 365	 0
15075.378662109375	 572	 364	 0
15142.723876953125	 572	 363	 0
15210.06640625	 572	 363	 0
15284.24365234375	 572	 363	 0
15349.635009765625	 574	 361	 0
15416.001220703125	 575	 360	 0
15484.323486328125	 575	 360	 0
15554.593017578125	 575	 360	 0
15618.032470703125	 577	 358	 0
15678.546875	 577	 358	 0
15740.03515625	 578	 357	 0
15800.547119140625	 578	 357	 0
15966.4677734375	 578	 356	 0
16029.905517578125	 580	 354	 0
16094.32177734375	 580	 354	 0
16164.593017578125	 581	 352	 0
16227.05712890625	 582	 351	 0
16320.7529296875	 583	 350	 0
16387.12060546875	 583	 350	 0
16450.561279296875	 584	 348	 0
16514.002197265625	 585	 348	 355
16582.321044921875	 585	 348	 355
16649.6650390625	 586	 346	 0
16717.9853515625	 587	 345	 354
16781.42626953125	 587	 345	 354
16860.480712890625	 588	 343	 0
16927.825439453125	 589	 342	 0
16996.14501953125	 589	 342	 0
17065.441162109375	 590	 341	 354
17135.712646484375	 590	 340	 355
17205.98779296875	 591	 338	 355
17274.3056640625	 591	 338	 355
17338.720947265625	 592	 337	 355
17401.18505859375	 593	 336	 354
17462.6748046875	 593	 336	 354
17531.96875	 594	 335	 354
17596.385009765625	 594	 335	 354
17667.635986328125	 594	 334	 355
17729.1416015625	 594	 334	 355
17791.58447265625	 594	 334	 355
17865.761962890625	 596	 332	 355
17928.22509765625	 596	 331	 355
17989.713134765625	 596	 331	 355
18053.15380859375	 597	 330	 355
18289.34521484375	 598	 329	 355
18476.73681640625	 601	 326	 349
18538.224609375	 601	 324	 355
18604.59521484375	 602	 324	 349
18667.05859375	 602	 324	 349
18726.593017578125	 603	 322	 349
18788.081298828125	 603	 322	 349
18853.473876953125	 604	 321	 349
18913.9873046875	 604	 319	 350
18973.523193359375	 604	 319	 350
19035.009765625	 605	 318	 349
19099.425048828125	 606	 317	 349
19174.576904296875	 606	 317	 349
19238.993896484375	 607	 316	 349
19306.337158203125	 608	 314	 349
19381.489013671875	 608	 314	 349
19448.8330078125	 608	 313	 349
19510.321533203125	 609	 312	 349
19569.85693359375	 609	 312	 349
19630.370361328125	 610	 310	 349
19692.83349609375	 610	 310	 349
19757.248779296875	 611	 309	 349
19956.353515625	 611	 308	 349
20021.745361328125	 613	 305	 349
20088.11474609375	 613	 305	 349
20150.578125	 614	 304	 349
20217.923095703125	 614	 303	 350
20283.314697265625	 614	 303	 350
20345.777099609375	 615	 302	 349
20410.19384765625	 616	 301	 349
20478.51318359375	 616	 301	 349
20552.691162109375	 616	 299	 355
20616.12890625	 617	 298	 355
20681.52099609375	 617	 298	 355
20742.03271484375	 618	 297	 350
20805.47265625	 618	 297	 350
20869.889404296875	 618	 297	 350
20931.376953125	 618	 297	 350
20992.86669921875	 618	 297	 350
21063.138916015625	 620	 293	 355
21127.552490234375	 621	 292	 355
21190.017333984375	 621	 292	 355
21250.532958984375	 622	 292	 354
21312.992431640625	 622	 291	 355
21379.3603515625	 622	 291	 355
21442.80419921875	 623	 289	 355
21678.016845703125	 624	 288	 355
21754.144775390625	 626	 286	 354
21819.536865234375	 626	 285	 355
21887.85693359375	 626	 285	 355
21949.344970703125	 627	 284	 354
22013.7607421875	 628	 283	 354
22077.200927734375	 628	 283	 354
22140.642822265625	 628	 282	 0
22204.081787109375	 629	 282	 354
22265.569091796875	 629	 282	 354
22331.93798828125	 630	 280	 354
22399.281005859375	 631	 279	 354
22462.721435546875	 631	 279	 354
22525.1845703125	 631	 279	 354
22587.648681640625	 631	 279	 354
22652.065185546875	 632	 278	 354
22715.504638671875	 633	 276	 0
22782.850341796875	 633	 276	 0
22853.120849609375	 633	 276	 354
22916.56298828125	 634	 275	 354
22979.02734375	 634	 275	 354
23041.488525390625	 634	 275	 354
23105.904296875	 634	 275	 354
23174.226806640625	 634	 275	 354
23235.715087890625	 636	 272	 0
23303.056640625	 636	 272	 355
23520.704833984375	 636	 272	 355
23588.051025390625	 636	 272	 355
23656.368896484375	 639	 268	 0
23722.736572265625	 640	 267	 0
23792.033447265625	 640	 267	 0
23864.257080078125	 640	 267	 0
23931.60205078125	 640	 267	 0
24011.63330078125	 641	 265	 354
24086.785400390625	 641	 265	 354
24159.985107421875	 641	 265	 354
